Time(t),recommendation_Time(t),fingerprint_Time(t),K5027 TE Kiln channel temperature SH1_real,K5028 TE Kiln channel temperarute SH2_real,K5026 TE1 Kiln temperature (Pyrometer 1)_real,K5026 TE2 Kiln temperature (Pyrometer 2)_real,K5001AC Combustion Air Blower actual speed [rpm]_real,Coal fuel counter actual [kg]_real,K5314 FIC Controller Output_real,K5351AC Rotary valve speed %_real,K5352AC Rotary valve speed %_real,K5353AC Rotary valve speed %_real,K5354AC Rotary valve speed %_real,K5355AC Rotary valve speed %_real,K5356AC Rotary valve speed %_real,K5357AC Rotary valve speed %_real,K5358AC Rotary valve speed %_real,K5359AC Rotary valve speed %_real,K5360AC Rotary valve speed %_real,K5027 TE Kiln channel temperature SH1_recommended,K5028 TE Kiln channel temperarute SH2_recommended,K5026 TE1 Kiln temperature (Pyrometer 1)_recommended,K5026 TE2 Kiln temperature (Pyrometer 2)_recommended,K5001AC Combustion Air Blower actual speed [rpm]_recommended,Coal fuel counter actual [kg]_recommended,K5314 FIC Controller Output_recommended,K5351AC Rotary valve speed %_recommended,K5352AC Rotary valve speed %_recommended,K5353AC Rotary valve speed %_recommended,K5354AC Rotary valve speed %_recommended,K5355AC Rotary valve speed %_recommended,K5356AC Rotary valve speed %_recommended,K5357AC Rotary valve speed %_recommended,K5358AC Rotary valve speed %_recommended,K5359AC Rotary valve speed %_recommended,K5360AC Rotary valve speed %_recommended
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 10:40:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1040.27771,1057.291626,1060.474609,1075.723389,1739.25415,131.654205,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
